cycle,encoder_error_cw,encoder_error_ccw
2144,16775155.0,16775153.0
2145,16775155.0,16775152.0
2146,16775157.0,16775152.0
2147,16775153.0,16775154.0
2148,16775158.0,16775152.0
2149,16775154.0,16775153.0
2150,16775153.0,16775153.0
2151,16775156.0,16775153.0
2152,16775155.0,16775153.0
2153,16775151.0,16775147.0
2154,16775148.0,16775146.0
2155,16775152.0,16775154.0
2156,16775159.0,16775163.0
2157,16775166.0,16775168.0
2158,16775168.0,16775168.0
2159,16775166.0,16775171.0
2160,16775167.0,16775171.0
2161,16775159.0,16775164.0
2162,16775161.0,16775161.0
2163,16775157.0,16775154.0
2164,16775159.0,16775164.0
2165,16775165.0,16775169.0
2166,16775143.0,16775147.0
2167,16775152.0,16775152.0
2168,16775155.0,16775153.0
2169,16775155.0,16775154.0
2170,16775158.0,16775160.0
2171,16775145.0,16775146.0
2172,16775148.0,16775146.0
2173,16775150.0,16775147.0
2174,16775154.0,16775153.0
2175,16775157.0,16775160.0
2176,16775155.0,16775152.0
2177,16775151.0,16775153.0
2178,16775158.0,16775160.0
2179,16775162.0,16775163.0
2180,16775167.0,16775170.0
2181,16775148.0,16775153.0
2182,16775162.0,16775160.0
2183,16775157.0,16775159.0
2184,16775160.0,16775159.0
2185,16775156.0,16775152.0
2186,16775151.0,16775150.0
2187,16775157.0,16775158.0
2188,16775159.0,16775161.0
2189,16775157.0,16775160.0
2190,16775159.0,16775162.0
2191,16775165.0,16775166.0
2192,16775171.0,16775172.0
2193,16775172.0,16775174.0
2194,16775171.0,16775172.0
2195,16775171.0,16775173.0
2196,16775169.0,16775167.0
2197,16775166.0,16775166.0
2198,16775147.0,16775151.0
2199,16775149.0,16775151.0
2200,16775157.0,16775153.0
2201,16775158.0,16775154.0
2202,16775162.0,16775161.0
2203,16775162.0,16775163.0
2204,16775167.0,16775171.0
2205,16775165.0,16775163.0
2206,16775165.0,16775166.0
2207,16775149.0,16775153.0
2208,16775156.0,16775153.0
2209,16775157.0,16775152.0
2210,16775157.0,16775162.0
2211,16775160.0,16775159.0
2212,16775163.0,16775167.0
2213,16775171.0,16775174.0
2214,16775147.0,16775146.0
2215,16775148.0,16775146.0
2216,16775149.0,16775151.0
2217,16775154.0,16775152.0
2218,16775159.0,16775158.0
2219,16775162.0,16775167.0
2220,16775168.0,16775166.0
2221,16775165.0,16775169.0
2222,16775159.0,16775161.0
2223,16775165.0,16775170.0
2224,16775167.0,16775170.0
2225,16775151.0,16775145.0
2226,16775147.0,16775146.0
2227,16775149.0,16775146.0
2228,16775153.0,16775152.0
2229,16775156.0,16775159.0
2230,16775154.0,16775151.0
2231,16775156.0,16775153.0
2232,16775159.0,16775159.0
2233,16775159.0,16775159.0
2234,16775156.0,16775151.0
2235,16775153.0,16775153.0
2236,16775161.0,16775160.0
2237,16775165.0,16775170.0
2238,16775152.0,16775151.0
2239,16775157.0,16775158.0
2240,16775155.0,16775152.0
2241,16775161.0,16775163.0
2242,16775159.0,16775163.0
2243,16775152.0,16775153.0
2244,16775141.0,16775138.0
2245,16775139.0,16775137.0
2246,16775144.0,16775146.0
2247,16775148.0,16775152.0
2248,16775153.0,16775151.0
2249,16775145.0,16775144.0
2250,16775145.0,16775147.0
2251,16775155.0,16775152.0
2252,16775147.0,16775146.0
2253,16775151.0,16775151.0
2254,16775156.0,16775153.0
2255,16775157.0,16775162.0
2256,16775158.0,16775159.0
2257,16775166.0,16775171.0
2258,16775152.0,16775152.0
2259,16775161.0,16775163.0
2260,16775169.0,16775167.0
2261,16775146.0,16775151.0
2262,16775154.0,16775151.0
2263,16775149.0,16775153.0
2264,16775157.0,16775159.0
2265,16775155.0,16775159.0
2266,16775157.0,16775162.0
2267,16775157.0,16775158.0
2268,16775156.0,16775159.0
2269,16775153.0,16775152.0
2270,16775153.0,16775152.0
2271,16775154.0,16775150.0
2272,16775148.0,16775150.0
2273,16775149.0,16775151.0
2274,16775159.0,16775158.0
2275,16775159.0,16775162.0
2276,16775148.0,16775150.0
2277,16775149.0,16775150.0
2278,16775153.0,16775157.0
2279,16775145.0,16775150.0
2280,16775153.0,16775158.0
2281,16775162.0,16775165.0
2282,16775167.0,16775173.0
2283,16775155.0,16775158.0
2284,16775157.0,16775158.0
2285,16775165.0,16775194.0
2286,16775199.0,16775196.0
2287,16775201.0,16775195.0
2288,16775197.0,16775196.0
2289,16775203.0,16775202.0
2290,16775202.0,16775202.0
2291,16775209.0,16775207.0
2292,16775212.0,16775207.0
2293,16775212.0,16775206.0
2294,16775218.0,16775213.0
2295,16775224.0,16775222.0
2296,16775232.0,16775225.0
2297,16775229.0,16775225.0
2298,16775230.0,16775226.0
2299,16775229.0,16775226.0
2300,16775236.0,16775226.0
2301,16775237.0,16775229.0
2302,16775237.0,16775230.0
2303,16775223.0,16775219.0
2304,16775225.0,16775220.0
2305,16775223.0,16775220.0
2306,16775223.0,16775219.0
2307,16775222.0,16775213.0
2308,16775221.0,16775214.0
2309,16775222.0,16775220.0
2310,16775226.0,16775220.0
2311,16775226.0,16775221.0
2312,16775227.0,16775224.0
2313,16775233.0,16775226.0
2314,16775233.0,16775228.0
2315,16775234.0,16775226.0
2316,16775234.0,16775226.0
2317,16775229.0,16775227.0
2318,16775237.0,16775230.0
2319,16775243.0,16775230.0
2320,16775244.0,16775233.0
2321,16775242.0,16775231.0
2322,16775242.0,16775231.0
2323,16775242.0,16775231.0
2324,16775237.0,16775230.0
2325,16775234.0,16775226.0
2326,16775228.0,16775220.0
2327,16775221.0,16775215.0
2328,16775223.0,16775215.0
2329,16775221.0,16775214.0
2330,16775215.0,16775208.0
2331,16775211.0,16775207.0
2332,16775216.0,16775208.0
2333,16775215.0,16775208.0
2334,16775208.0,16775208.0
2335,16775209.0,16775203.0
2336,16775209.0,16775204.0
2337,16775209.0,16775203.0
2338,16775208.0,16775204.0
2339,16775216.0,16775213.0
2340,16775218.0,16775209.0
2341,16775216.0,16775207.0
2342,16775206.0,16775203.0
2343,16775204.0,16775203.0
2344,16775209.0,16775208.0
2345,16775218.0,16775215.0
2346,16775215.0,16775208.0
2347,16775215.0,16775208.0
2348,16775219.0,16775215.0
2349,16775228.0,16775220.0
2350,16775208.0,16775203.0
2351,16775208.0,16775203.0
2352,16775210.0,16775208.0
2353,16775215.0,16775207.0
2354,16775208.0,16775202.0
2355,16775203.0,16775203.0
2356,16775210.0,16775208.0
2357,16775217.0,16775209.0
2358,16775216.0,16775207.0
2359,16775216.0,16775208.0
2360,16775216.0,16775209.0
2361,16775216.0,16775208.0
2362,16775211.0,16775208.0
2363,16775215.0,16775209.0
2364,16775214.0,16775209.0
2365,16775217.0,16775208.0
2366,16775216.0,16775208.0
2367,16775216.0,16775208.0
2368,16775207.0,16775204.0
2369,16775207.0,16775204.0
2370,16775210.0,16775205.0
2371,16775207.0,16775203.0
2372,16775207.0,16775204.0
2373,16775211.0,16775204.0
2374,16775209.0,16775204.0
2375,16775209.0,16775204.0
2376,16775209.0,16775204.0
2377,16775208.0,16775203.0
2378,16775208.0,16775203.0
2379,16775209.0,16775208.0
2380,16775209.0,16775208.0
2381,16775215.0,16775209.0
2382,16775210.0,16775208.0
2383,16775208.0,16775208.0
2384,16775217.0,16775208.0
2385,16775210.0,16775203.0
2386,16775203.0,16775204.0
2387,16775208.0,16775204.0
2388,16775208.0,16775203.0
2389,16775209.0,16775209.0
2390,16775210.0,16775203.0
2391,16775205.0,16775204.0
2392,16775202.0,16775196.0
2393,16775187.0,16775184.0
2394,16775183.0,16775178.0
2395,16775183.0,16775178.0
2396,16775175.0,16775170.0
2397,16775174.0,16775172.0
2398,16775172.0,16775165.0
2399,16775167.0,16775162.0
2400,16775159.0,16775155.0
2401,16775154.0,16775150.0
2402,16775147.0,16775142.0
2403,16775133.0,16775130.0
2404,16775127.0,16775124.0
2405,16775128.0,16775121.0
2406,16775127.0,16775122.0
2407,16775127.0,16775122.0
2408,16775117.0,16775110.0
2409,16775115.0,16775116.0
2410,16775115.0,16775115.0
2411,16775114.0,16775116.0
2412,16775121.0,16775118.0
2413,16775118.0,16775115.0
2414,16775110.0,16775101.0
2415,16775106.0,16775110.0
2416,16775109.0,16775109.0
2417,16775107.0,16775103.0
2418,16775105.0,16775107.0
2419,16775112.0,16775114.0
2420,16775113.0,16775110.0
2421,16775107.0,16775108.0
2422,16775106.0,16775101.0
2423,16775103.0,16775096.0
2424,16775106.0,16775109.0
2425,16775115.0,16775110.0
2426,16775117.0,16775115.0
2427,16775119.0,16775115.0
2428,16775116.0,16775110.0
2429,16775114.0,16775117.0
2430,16775124.0,16775117.0
2431,16775123.0,16775118.0
2432,16775118.0,16775115.0
2433,16775120.0,16775119.0
2434,16775120.0,16775115.0
2435,16775114.0,16775107.0
2436,16775107.0,16775103.0
2437,16775110.0,16775110.0
2438,16775109.0,16775110.0
2439,16775108.0,16775109.0
2440,16775112.0,16775109.0
2441,16775107.0,16775102.0
2442,16775105.0,16775102.0
2443,16775111.0,16775108.0
2444,16775109.0,16775103.0
2445,16775105.0,16775094.0
2446,16775105.0,16775094.0
2447,16775103.0,16775088.0
2448,16775101.0,16775081.0
2449,16775092.0,16775075.0
2450,16775090.0,16775076.0
2451,16775096.0,16775081.0
2452,16775094.0,16775075.0
2453,16775090.0,16775075.0
2454,16775093.0,16775075.0
2455,16775093.0,16775075.0
2456,16775089.0,16775075.0
2457,16775097.0,16775081.0
2458,16775102.0,16775086.0
2459,16775104.0,16775087.0
2460,16775107.0,16775094.0
2461,16775108.0,16775093.0
2462,16775108.0,16775102.0
2463,16775108.0,16775101.0
2464,16775106.0,16775101.0
2465,16775106.0,16775099.0
2466,16775107.0,16775108.0
2467,16775105.0,16775101.0
2468,16775104.0,16775098.0
2469,16775105.0,16775100.0
2470,16775104.0,16775093.0
2471,16775105.0,16775093.0
2472,16775106.0,16775093.0
2473,16775103.0,16775094.0
2474,16775106.0,16775101.0
2475,16775105.0,16775101.0
2476,16775108.0,16775109.0
2477,16775109.0,16775109.0
2478,16775109.0,16775103.0
2479,16775110.0,16775107.0
2480,16775112.0,16775108.0
2481,16775112.0,16775109.0
2482,16775118.0,16775115.0
2483,16775113.0,16775107.0
2484,16775113.0,16775109.0
2485,16775114.0,16775116.0
2486,16775116.0,16775116.0
2487,16775114.0,16775115.0
2488,16775120.0,16775113.0
2489,16775112.0,16775116.0
2490,16775111.0,16775107.0
2491,16775108.0,16775101.0
2492,16775106.0,16775101.0
2493,16775105.0,16775102.0
2494,16775107.0,16775102.0
2495,16775107.0,16775106.0
2496,16775113.0,16775109.0
2497,16775107.0,16775102.0
2498,16775107.0,16775107.0
2499,16775107.0,16775102.0
2500,16775105.0,16775102.0
2501,16775105.0,16775100.0
2502,16775104.0,16775093.0
2503,16775102.0,16775082.0
2504,16775100.0,16775080.0
2505,16775101.0,16775081.0
2506,16775094.0,16775081.0
2507,16775099.0,16775075.0
2508,16775079.0,16775063.0
2509,16775077.0,16775061.0
2510,16775082.0,16775062.0
2511,16775069.0,16775046.0
2512,16775064.0,16775045.0
2513,16775065.0,16775048.0
2514,16775065.0,16775048.0
2515,16775055.0,16775036.0
2516,16775029.0,16775029.0
2517,16775022.0,16775017.0
2518,16775016.0,16775016.0
2519,16775023.0,16775025.0
2520,16775024.0,16775026.0
2521,16775015.0,16775009.0
2522,16775015.0,16775016.0
2523,16775021.0,16775019.0
2524,16775015.0,16775016.0
2525,16775011.0,16775008.0
2526,16775018.0,16775016.0
2527,16775010.0,16775008.0
2528,16775016.0,16775018.0
2529,16775017.0,16775014.0
2530,16775018.0,16775016.0
2531,16775017.0,16775019.0
2532,16775019.0,16775022.0
2533,16775011.0,16775007.0
2534,16775016.0,16775015.0
2535,16775019.0,16775016.0
2536,16775022.0,16775026.0
2537,16775020.0,16775015.0
2538,16775017.0,16775016.0
2539,16775020.0,16775022.0
2540,16775018.0,16775018.0
2541,16775022.0,16775026.0
2542,16775016.0,16775018.0
2543,16775017.0,16775015.0
2544,16775010.0,16775008.0
2545,16775010.0,16775009.0
2546,16775008.0,16775009.0
2547,16775013.0,16775009.0
2548,16775008.0,16775002.0
2549,16774995.0,16774995.0
2550,16774987.0,16774982.0
2551,16774989.0,16774989.0
2552,16774993.0,16774996.0
2553,16774999.0,16775003.0
2554,16774994.0,16774995.0
2555,16774999.0,16775003.0
2556,16775005.0,16775003.0
2557,16775006.0,16775010.0
2558,16775019.0,16775016.0
2559,16775013.0,16775009.0
2560,16775019.0,16775019.0
2561,16775016.0,16775009.0
2562,16775010.0,16775010.0
2563,16775015.0,16775019.0
2564,16775016.0,16775009.0
2565,16775010.0,16775009.0
2566,16775010.0,16775003.0
2567,16775002.0,16775003.0
2568,16775003.0,16775003.0
2569,16775007.0,16775003.0
2570,16775009.0,16775010.0
2571,16775013.0,16775010.0
2572,16775010.0,16775010.0
2573,16775010.0,16775009.0
2574,16775015.0,16775016.0
2575,16775016.0,16775009.0
2576,16775009.0,16775004.0
2577,16775003.0,16775004.0
2578,16775009.0,16775003.0
2579,16775002.0,16775004.0
2580,16775004.0,16775004.0
2581,16775013.0,16775011.0
2582,16775019.0,16775019.0
2583,16775016.0,16775010.0
2584,16775009.0,16775005.0
2585,16775009.0,16775004.0
2586,16775004.0,16775004.0
2587,16775005.0,16775004.0
2588,16775009.0,16775010.0
2589,16775016.0,16775010.0
2590,16775019.0,16775018.0
2591,16775008.0,16775004.0
2592,16775009.0,16775010.0
2593,16775016.0,16775012.0
2594,16775016.0,16775010.0
2595,16775012.0,16775009.0
2596,16775010.0,16775010.0
2597,16775016.0,16775010.0
2598,16775013.0,16775017.0
2599,16775022.0,16775024.0
2600,16775009.0,16775010.0
2601,16775010.0,16775012.0
2602,16775015.0,16775016.0
2603,16775022.0,16775017.0
2604,16775017.0,16775017.0
2605,16775015.0,16775017.0
2606,16775016.0,16775011.0
2607,16775017.0,16775017.0
2608,16775017.0,16775016.0
2609,16775009.0,16775004.0
2610,16775006.0,16775005.0
2611,16775012.0,16775016.0
2612,16775012.0,16775010.0
2613,16775013.0,16775010.0
2614,16775016.0,16775018.0
2615,16775026.0,16775028.0
2616,16775022.0,16775024.0
2617,16775011.0,16775011.0
2618,16775013.0,16775010.0
2619,16775017.0,16775017.0
2620,16775012.0,16775011.0
2621,16775012.0,16775010.0
2622,16775016.0,16775017.0
2623,16775013.0,16775010.0
2624,16775012.0,16775012.0
2625,16775018.0,16775020.0
2626,16775021.0,16775025.0
2627,16775023.0,16775028.0
2628,16775029.0,16775025.0
2629,16775016.0,16775010.0
2630,16775012.0,16775011.0
2631,16775011.0,16775011.0
2632,16775011.0,16775012.0
2633,16775015.0,16775010.0
2634,16775007.0,16775005.0
2635,16775010.0,16775010.0
2636,16775006.0,16775005.0
2637,16775011.0,16775010.0
2638,16775012.0,16775010.0
2639,16775015.0,16775011.0
2640,16775019.0,16775020.0
2641,16775022.0,16775024.0
2642,16775028.0,16775024.0
2643,16775020.0,16775020.0
2644,16775019.0,16775018.0
2645,16775014.0,16775012.0
2646,16775015.0,16775018.0
2647,16775020.0,16775017.0
2648,16775013.0,16775012.0
2649,16775016.0,16775012.0
2650,16775012.0,16775012.0
2651,16775004.0,16775006.0
2652,16775002.0,16774998.0
2653,16774994.0,16775000.0
2654,16775004.0,16775006.0
2655,16775002.0,16774998.0
2656,16775003.0,16775006.0
2657,16775012.0,16775012.0
2658,16775011.0,16775005.0
2659,16775002.0,16774998.0
2660,16775003.0,16775005.0
2661,16775013.0,16775011.0
2662,16775010.0,16775006.0
2663,16775013.0,16775011.0
2664,16775010.0,16775011.0
2665,16775016.0,16775012.0
2666,16775011.0,16775012.0
2667,16775020.0,16775019.0
2668,16775019.0,16775022.0
2669,16775024.0,16775021.0
2670,16775013.0,16775012.0
2671,16775012.0,16775013.0
2672,16775012.0,16775012.0
2673,16775015.0,16775013.0
2674,16775022.0,16775021.0
2675,16775025.0,16775019.0
2676,16775023.0,16775019.0
2677,16775012.0,16775012.0
2678,16775015.0,16775012.0
2679,16775019.0,16775018.0
2680,16775012.0,16775011.0
2681,16775017.0,16775019.0
2682,16775017.0,16775011.0
2683,16775018.0,16775021.0
2684,16775020.0,16775021.0
2685,16775026.0,16775026.0
2686,16775031.0,16775036.0
2687,16775023.0,16775026.0
2688,16775027.0,16775025.0
2689,16775012.0,16775011.0
2690,16775017.0,16775011.0
2691,16775012.0,16775011.0
2692,16775019.0,16775018.0
2693,16775012.0,16775011.0
2694,16775017.0,16775019.0
2695,16775018.0,16775019.0
2696,16775020.0,16775022.0
2697,16775020.0,16775021.0
2698,16775024.0,16775026.0
2699,16775013.0,16775012.0
2700,16775012.0,16775011.0
2701,16775013.0,16775012.0
2702,16775013.0,16775012.0
2703,16775012.0,16775011.0
2704,16775018.0,16775019.0
2705,16775017.0,16775019.0
2706,16775019.0,16775018.0
2707,16775024.0,16775018.0
2708,16775012.0,16775011.0
2709,16775008.0,16775006.0
2710,16775003.0,16774998.0
2711,16775000.0,16774999.0
2712,16775005.0,16775006.0
2713,16775010.0,16775012.0
2714,16775014.0,16775011.0
2715,16775011.0,16775011.0
2716,16775015.0,16775013.0
2717,16775012.0,16775012.0
2718,16775007.0,16775006.0
2719,16775007.0,16775006.0
2720,16775010.0,16775012.0
2721,16775013.0,16775012.0
2722,16775014.0,16775019.0
2723,16775024.0,16775026.0
2724,16775024.0,16775027.0
2725,16775025.0,16775029.0
2726,16775026.0,16775030.0
2727,16775026.0,16775029.0
2728,16775029.0,16775029.0
2729,16775028.0,16775027.0
2730,16775026.0,16775025.0
2731,16775015.0,16775011.0
2732,16775018.0,16775013.0
2733,16775014.0,16775012.0
2734,16775011.0,16775013.0
2735,16775019.0,16775019.0
2736,16775028.0,16775029.0
2737,16775027.0,16775029.0
2738,16775023.0,16775026.0
2739,16775022.0,16775022.0
2740,16775028.0,16775025.0
2741,16775012.0,16775012.0
2742,16775016.0,16775013.0
2743,16775010.0,16775007.0
2744,16775012.0,16775012.0
2745,16775012.0,16775012.0
2746,16775014.0,16775013.0
2747,16775015.0,16775012.0
2748,16775012.0,16775012.0
2749,16775010.0,16775007.0
2750,16775013.0,16775012.0
2751,16775016.0,16775020.0
2752,16775013.0,16775013.0
2753,16775013.0,16775013.0
2754,16775015.0,16775013.0
2755,16775019.0,16775022.0
2756,16775020.0,16775019.0
2757,16775020.0,16775022.0
2758,16775015.0,16775012.0
2759,16775019.0,16775022.0
2760,16775024.0,16775023.0
2761,16775023.0,16775022.0
2762,16775019.0,16775023.0
2763,16775025.0,16775030.0
2764,16775015.0,16775013.0
2765,16775019.0,16775019.0
2766,16775023.0,16775019.0
2767,16775024.0,16775019.0
2768,16775015.0,16775013.0
2769,16775018.0,16775019.0
2770,16775019.0,16775020.0
2771,16775030.0,16775034.0
2772,16775038.0,16775037.0
2773,16775039.0,16775037.0
2774,16775044.0,16775039.0
2775,16775046.0,16775039.0
2776,16775045.0,16775039.0
2777,16775047.0,16775038.0
2778,16775046.0,16775038.0
2779,16775042.0,16775038.0
2780,16775034.0,16775033.0
2781,16775036.0,16775034.0
2782,16775027.0,16775027.0
2783,16775037.0,16775038.0
2784,16775041.0,16775037.0
2785,16775042.0,16775037.0
2786,16775035.0,16775036.0
2787,16775036.0,16775035.0
2788,16775028.0,16775026.0
2789,16775024.0,16775026.0
2790,16775026.0,16775025.0
2791,16775017.0,16775020.0
2792,16775015.0,16775014.0
2793,16775013.0,16775012.0
2794,16775016.0,16775020.0
2795,16775016.0,16775013.0
2796,16775019.0,16775022.0
2797,16775021.0,16775022.0
2798,16775026.0,16775027.0
2799,16775028.0,16775030.0
2800,16775017.0,16775020.0
2801,16775017.0,16775012.0
2802,16775017.0,16775020.0
2803,16775016.0,16775020.0
2804,16775021.0,16775023.0
2805,16775022.0,16775027.0
2806,16775029.0,16775027.0
2807,16775027.0,16775029.0
2808,16775023.0,16775026.0
2809,16775018.0,16775019.0
2810,16775022.0,16775022.0
2811,16775017.0,16775020.0
2812,16775022.0,16775020.0
2813,16775026.0,16775030.0
2814,16775033.0,16775033.0
2815,16775031.0,16775033.0
2816,16775036.0,16775034.0
2817,16775032.0,16775034.0
2818,16775028.0,16775029.0
2819,16775023.0,16775020.0
2820,16775014.0,16775014.0
2821,16775019.0,16775020.0
2822,16775025.0,16775021.0
2823,16775026.0,16775030.0
2824,16775031.0,16775027.0
2825,16775014.0,16775012.0
2826,16775017.0,16775012.0
2827,16775007.0,16775007.0
2828,16775013.0,16775013.0
2829,16775012.0,16775007.0
2830,16775007.0,16775007.0
2831,16775012.0,16775014.0
2832,16775018.0,16775013.0
2833,16775015.0,16775013.0
2834,16775011.0,16775013.0
2835,16775020.0,16775022.0
2836,16775027.0,16775027.0
2837,16775033.0,16775036.0
2838,16775035.0,16775033.0
2839,16775023.0,16775020.0
2840,16775026.0,16775030.0
2841,16775026.0,16775025.0
2842,16775022.0,16775019.0
2843,16775028.0,16775026.0
2844,16775014.0,16775011.0
2845,16775015.0,16775018.0
2846,16775025.0,16775026.0
2847,16775017.0,16775018.0
2848,16775021.0,16775018.0
2849,16775017.0,16775021.0
2850,16775024.0,16775024.0
2851,16775029.0,16775028.0
2852,16775017.0,16775022.0
2853,16775023.0,16775026.0
2854,16775024.0,16775027.0
2855,16775022.0,16775018.0
2856,16775015.0,16775013.0
2857,16775014.0,16775012.0
2858,16775018.0,16775019.0
2859,16775021.0,16775018.0
2860,16775024.0,16775026.0
2861,16775026.0,16775029.0
2862,16775027.0,16775026.0
2863,16775028.0,16775029.0
2864,16775017.0,16775012.0
2865,16775014.0,16775012.0
2866,16775007.0,16775005.0
2867,16775013.0,16775011.0
2868,16775019.0,16775018.0
2869,16775022.0,16775019.0
2870,16775029.0,16775032.0
2871,16775025.0,16775026.0
