step,timestamp,encoder,SIN_P,COS_P,SIN_N,COS_N,cycle,direction,theta,alpha,angle_error
10,2025-04-16 14:46:42,-624,17395,12131,8983,14277,9,CCW,303.15599999999984,303.8419179585002,0.6859179585003403
11,2025-04-16 14:46:42,-626,17271,11733,9108,14676,9,CCW,297.5219999999998,298.23383900127516,0.7118390012753366
12,2025-04-16 14:46:42,-616,17116,11352,9268,15059,9,CCW,291.97799999999984,292.6556914844865,0.6776914844866724
13,2025-04-16 14:46:43,-620,16919,10986,9468,15427,9,CCW,286.39799999999985,286.99811680085304,0.6001168008531863
14,2025-04-16 14:46:43,-636,16681,10630,9707,15779,9,CCW,280.67399999999986,281.18748920322724,0.5134892032273797
15,2025-04-16 14:46:43,-618,16417,10306,9975,16100,9,CCW,275.11199999999985,275.48091195848775,0.3689119584878995
16,2025-04-16 14:46:43,-635,16113,9999,10277,16401,9,CCW,269.3969999999999,269.6138362883258,0.21683628832590784
17,2025-04-16 14:46:44,-617,15795,9733,10595,16664,9,CCW,263.8439999999999,263.96174278858314,0.11774278858325715
18,2025-04-16 14:46:44,-626,15445,9493,10941,16900,9,CCW,258.20999999999987,258.21126448561074,0.0012644856108749991
19,2025-04-16 14:46:44,-617,15085,9295,11303,17093,9,CCW,252.65699999999987,252.62706793348417,-0.029932066515698352
20,2025-04-16 14:46:45,-611,14704,9130,11682,17254,9,CCW,247.15799999999987,247.02332915544832,-0.13467084455155032
21,2025-04-16 14:46:45,-630,14310,9005,12076,17373,9,CCW,241.4879999999999,241.45757535901777,-0.030424640982118945
22,2025-04-16 14:46:45,-612,13909,8920,12472,17452,9,CCW,235.97999999999988,235.99208750548144,0.012087505481559901
23,2025-04-16 14:46:45,-629,13495,8877,12886,17491,9,CCW,230.31899999999987,230.42889313581935,0.10989313581947613
24,2025-04-16 14:46:46,-620,13080,8873,13295,17484,9,CCW,224.73899999999986,224.94309315287637,0.20409315287650998
25,2025-04-16 14:46:46,-633,12666,8917,13715,17437,9,CCW,219.04199999999986,219.3791013720646,0.3371013720647511
26,2025-04-16 14:46:46,-616,12262,9002,14115,17349,9,CCW,213.49799999999985,213.94144524027024,0.44344524027039256
27,2025-04-16 14:46:47,-606,11866,9126,14509,17221,9,CCW,208.04399999999984,208.47049741297667,0.4264974129768291
28,2025-04-16 14:46:47,-624,11481,9291,14890,17057,9,CCW,202.42799999999983,202.97909921065173,0.5510992106518984
29,2025-04-16 14:46:47,-625,11105,9492,15265,16850,9,CCW,196.80299999999983,197.35518002362676,0.5521800236269314
30,2025-04-16 14:46:48,-627,10741,9734,15625,16602,9,CCW,191.15999999999983,191.60739884420332,0.44739884420349085
31,2025-04-16 14:46:48,-602,10415,10003,15950,16330,9,CCW,185.74199999999982,186.0434683869014,0.3014683869015755
32,2025-04-16 14:46:48,-644,10097,10310,16266,16022,9,CCW,179.94599999999983,180.23879433156355,0.2927943315637265
33,2025-04-16 14:46:48,-622,9816,10640,16548,15691,9,CCW,174.34799999999981,174.53875401197627,0.19075401197645192
34,2025-04-16 14:46:49,-627,9566,10999,16797,15334,9,CCW,168.7049999999998,168.81221033951022,0.10721033951040226
35,2025-04-16 14:46:49,-613,9355,11363,17010,14962,9,CCW,163.18799999999982,163.24234594128882,0.054345941289000166
36,2025-04-16 14:46:49,-612,9178,11751,17183,14576,9,CCW,157.6799999999998,157.6723396278053,-0.0076603721945218695
37,2025-04-16 14:46:50,-629,9040,12158,17323,14167,9,CCW,152.0189999999998,152.0163082953752,-0.002691704624595559
38,2025-04-16 14:46:50,-621,8942,12572,17420,13752,9,CCW,146.4299999999998,146.42238925973464,-0.007610740265164395
39,2025-04-16 14:46:50,-630,8890,12997,17473,13329,9,CCW,140.75999999999982,140.79573715583513,0.03573715583530657
40,2025-04-16 14:46:50,-616,8879,13415,17484,12916,9,CCW,135.2159999999998,135.30596859039076,0.08996859039095284
41,2025-04-16 14:46:51,-632,8917,13837,17449,12493,9,CCW,129.52799999999982,129.68118083878824,0.15318083878841549
42,2025-04-16 14:46:51,-622,8994,14247,17373,12083,9,CCW,123.92999999999982,124.12383818469823,0.1938381846984072
43,2025-04-16 14:46:51,-623,9112,14647,17253,11687,9,CCW,118.32299999999982,118.5615849509594,0.2385849509595772
44,2025-04-16 14:46:52,-617,9270,15030,17097,11306,9,CCW,112.76999999999983,113.00416088962737,0.234160889627546
45,2025-04-16 14:46:52,-626,9470,15406,16899,10935,9,CCW,107.13599999999983,107.28304404589346,0.14704404589363662
46,2025-04-16 14:46:52,-638,9709,15758,16660,10581,9,CCW,101.39399999999982,101.49545746846604,0.10145746846622217
47,2025-04-16 14:46:53,-621,9973,16083,16394,10262,9,CCW,95.80499999999982,95.81444576157287,0.009445761573047662
48,2025-04-16 14:46:53,-636,10275,16385,16094,9961,9,CCW,90.08099999999982,89.99915832537408,-0.08184167462573555
49,2025-04-16 14:46:53,-622,10595,16653,15771,9697,9,CCW,84.48299999999982,84.3002941099881,-0.182705890011718
50,2025-04-16 14:46:53,-633,10944,16892,15422,9463,9,CCW,78.78599999999982,78.54751101917327,-0.23848898082654557
51,2025-04-16 14:46:54,-617,11305,17089,15063,9270,9,CCW,73.23299999999982,72.97174255408049,-0.26125744591932687
52,2025-04-16 14:46:54,-628,11687,17257,14676,9109,9,CCW,67.58099999999982,67.29343687500568,-0.2875631249941364
53,2025-04-16 14:46:54,-630,12080,17379,14283,8986,9,CCW,61.91099999999982,61.726042016414056,-0.1849579835857611
54,2025-04-16 14:46:55,-620,12480,17458,13880,8908,9,CCW,56.33099999999982,56.21438914175076,-0.11661085824906081
55,2025-04-16 14:46:55,-639,12897,17501,13464,8868,9,CCW,50.57999999999982,50.59587058539745,0.015870585397628645
56,2025-04-16 14:46:55,-627,13311,17501,13049,8872,9,CCW,44.93699999999982,45.05435487577887,0.1173548757790499
57,2025-04-16 14:46:55,-638,13726,17454,12632,8921,9,CCW,39.19499999999982,39.47540583097168,0.28040583097185845
58,2025-04-16 14:46:56,-625,14131,17371,12222,9008,9,CCW,33.56999999999982,33.94323225229664,0.3732322522968161
59,2025-04-16 14:46:56,-616,14526,17247,11827,9137,9,CCW,28.025999999999822,28.4456255881978,0.41962558819797735
60,2025-04-16 14:46:56,-633,14916,17080,11437,9304,9,CCW,22.328999999999823,22.831045561090434,0.5020455610906112
61,2025-04-16 14:46:57,-627,15290,16874,11061,9510,9,CCW,16.685999999999822,17.17583165347952,0.4898316534796976
62,2025-04-16 14:46:57,-637,15652,16632,10700,9759,9,CCW,10.952999999999822,11.404134009992674,0.45113400999285247
63,2025-04-16 14:46:57,-617,15982,16365,10370,10030,9,CCW,5.399999999999822,5.785162796985446,0.3851627969856244
64,2025-04-16 14:46:58,-639,16294,16055,10056,10337,9,CCW,-0.3510000000001776,-0.009671172056471278,0.34132882794370634
0,2025-04-16 14:47:02,-19,16311,16047,10046,10353,10,CW,-0.17099999999999999,-0.2678642953654844,-0.09686429536548441
1,2025-04-16 14:47:03,600,16009,16344,10348,10055,10,CW,5.228999999999999,5.320491784821968,0.09149178482196874
2,2025-04-16 14:47:03,618,15682,16615,10676,9783,10,CW,10.790999999999999,10.934853594671665,0.14385359467166658
3,2025-04-16 14:47:03,642,15317,16863,11039,9531,10,CW,16.569,16.767701365172172,0.19870136517217318
4,2025-04-16 14:47:04,626,14947,17069,11412,9323,10,CW,22.203,22.389564003199553,0.18656400319955324
5,2025-04-16 14:47:04,634,14552,17237,11803,9147,10,CW,27.909,28.06692564784555,0.15792564784555196
6,2025-04-16 14:47:04,626,14157,17370,12204,9014,10,CW,33.543,33.6254372453285,0.08243724532849939
7,2025-04-16 14:47:04,616,13755,17457,12605,8927,10,CW,39.086999999999996,39.080170212572796,-0.006829787427200529
8,2025-04-16 14:47:05,631,13343,17501,13021,8875,10,CW,44.766,44.63020102132282,-0.1357989786771796
9,2025-04-16 14:47:05,629,12930,17508,13434,8867,10,CW,50.427,50.147817890670126,-0.27918210932987364
10,2025-04-16 14:47:05,633,12517,17469,13851,8904,10,CW,56.123999999999995,55.736310808870144,-0.38768919112985145
11,2025-04-16 14:47:06,624,12114,17390,14255,8981,10,CW,61.739999999999995,61.269874444517995,-0.4701255554819994
12,2025-04-16 14:47:06,637,11713,17265,14656,9098,10,CW,67.473,66.93218567405222,-0.5408143259477782
13,2025-04-16 14:47:06,630,11329,17103,15043,9260,10,CW,73.143,72.60686837306719,-0.5361316269328142
14,2025-04-16 14:47:07,628,10962,16907,15410,9454,10,CW,78.795,78.26328728380872,-0.5317127161912794
15,2025-04-16 14:47:07,613,10622,16679,15750,9680,10,CW,84.312,83.83769323420768,-0.47430676579232056
16,2025-04-16 14:47:07,627,10294,16408,16074,9942,10,CW,89.955,89.58480135161676,-0.3701986483832371
17,2025-04-16 14:47:07,634,9994,16112,16378,10240,10,CW,95.661,95.363072113121,-0.29792788687899474
18,2025-04-16 14:47:08,623,9727,15786,16648,10560,10,CW,101.268,101.08222585937932,-0.18577414062067987
19,2025-04-16 14:47:08,638,9485,15432,16885,10912,10,CW,107.01,106.87359762280403,-0.13640237719597792
20,2025-04-16 14:47:08,617,9284,15066,17085,11275,10,CW,112.563,112.4975637477296,-0.06543625227040195
21,2025-04-16 14:47:09,630,9124,14677,17249,11662,10,CW,118.233,118.15508995540404,-0.07791004459596707
22,2025-04-16 14:47:09,627,8998,14272,17369,12065,10,CW,123.876,123.81004373157157,-0.06595626842843672
23,2025-04-16 14:47:09,616,8919,13867,17453,12468,10,CW,129.42000000000002,129.3003581223998,-0.11964187760020195
24,2025-04-16 14:47:09,624,8880,13446,17486,12882,10,CW,135.036,134.8557636692609,-0.18023633073909195
25,2025-04-16 14:47:10,618,8890,13031,17479,13300,10,CW,140.598,140.35824421367948,-0.2397557863205293
26,2025-04-16 14:47:10,628,8937,12608,17430,13721,10,CW,146.25,145.9522921766711,-0.2977078233288921
27,2025-04-16 14:47:10,626,9031,12192,17338,14136,10,CW,151.884,151.54496656178537,-0.3390334382146136
28,2025-04-16 14:47:11,632,9165,11783,17202,14546,10,CW,157.57199999999997,157.20021789632347,-0.37178210367650877
29,2025-04-16 14:47:11,617,9338,11395,17027,14938,10,CW,163.12499999999997,162.79689756533435,-0.32810243466562383
30,2025-04-16 14:47:11,619,9552,11020,16816,15313,10,CW,168.69599999999997,168.4467495747523,-0.2492504252476806
31,2025-04-16 14:47:12,613,9796,10670,16576,15666,10,CW,174.21299999999997,174.04375776594952,-0.16924223405044359
32,2025-04-16 14:47:12,627,10079,10337,16291,16003,10,CW,179.85599999999997,179.8080672570121,-0.04793274298785377
33,2025-04-16 14:47:12,627,10391,10029,15983,16312,10,CW,185.49899999999997,185.55422876781017,0.055228767810206136
34,2025-04-16 14:47:12,611,10715,9758,15657,16586,10,CW,190.99799999999996,191.12753891210207,0.129538912102106
35,2025-04-16 14:47:13,632,11078,9511,15299,16834,10,CW,196.68599999999995,196.8757817885138,0.18978178851384087
36,2025-04-16 14:47:13,619,11448,9308,14926,17043,10,CW,202.25699999999995,202.4641067747766,0.20710677477666195
37,2025-04-16 14:47:13,629,11842,9139,14537,17215,10,CW,207.91799999999995,208.088542887598,0.17054288759806013
38,2025-04-16 14:47:14,618,12238,9010,14142,17345,10,CW,213.47999999999996,213.57811139126204,0.0981113912620799
39,2025-04-16 14:47:14,609,12637,8924,13747,17436,10,CW,218.96099999999996,218.95428554577518,-0.006714454224777455
40,2025-04-16 14:47:14,625,13053,8878,13333,17487,10,CW,224.58599999999996,224.49337153309887,-0.09262846690108972
41,2025-04-16 14:47:14,620,13466,8878,12924,17496,10,CW,230.16599999999997,229.96319606676167,-0.20280393323830026
42,2025-04-16 14:47:15,629,13879,8917,12508,17463,10,CW,235.82699999999997,235.52238749561582,-0.30461250438415277
43,2025-04-16 14:47:15,611,14279,8997,12111,17386,10,CW,241.32599999999996,240.9734972677085,-0.35250273229146956
44,2025-04-16 14:47:15,632,14680,9121,11712,17264,10,CW,247.01399999999995,246.61720401310674,-0.39679598689320983
45,2025-04-16 14:47:16,623,15062,9284,11331,17108,10,CW,252.62099999999995,252.2190348192388,-0.4019651807611524
46,2025-04-16 14:47:16,622,15430,9485,10962,16915,10,CW,258.21899999999994,257.90052614890976,-0.31847385109017523
47,2025-04-16 14:47:16,606,15766,9712,10628,16688,10,CW,263.67299999999994,263.4184502064939,-0.2545497935060439
48,2025-04-16 14:47:17,626,16097,9980,10302,16426,10,CW,269.30699999999996,269.1839302082102,-0.12306979178976007
49,2025-04-16 14:47:17,626,16396,10280,9999,16130,10,CW,274.941,274.97040010835906,0.029400108359084243
50,2025-04-16 14:47:17,624,16664,10605,9730,15812,10,CW,280.55699999999996,280.68653833091776,0.12953833091779643
51,2025-04-16 14:47:17,635,16904,10959,9488,15456,10,CW,286.27199999999993,286.5281445743806,0.25614457438064164
52,2025-04-16 14:47:18,618,17105,11324,9284,15090,10,CW,291.83399999999995,292.19544939014133,0.361449390141388
53,2025-04-16 14:47:18,628,17267,11713,9120,14703,10,CW,297.48599999999993,297.8780154588531,0.3920154588531659
54,2025-04-16 14:47:18,627,17391,12114,8992,14303,10,CW,303.1289999999999,303.51966906426367,0.39066906426376136
55,2025-04-16 14:47:19,616,17474,12519,8910,13897,10,CW,308.6729999999999,309.0508759394753,0.3778759394754161
56,2025-04-16 14:47:19,627,17511,12937,8869,13479,10,CW,314.31599999999986,314.6356990899882,0.319699089988319
57,2025-04-16 14:47:19,623,17503,13350,8871,13064,10,CW,319.9229999999999,320.1217325372627,0.19873253726279927
58,2025-04-16 14:47:19,634,17460,13771,8915,12644,10,CW,325.6289999999999,325.7046735430262,0.07567354302631202
59,2025-04-16 14:47:20,629,17366,14182,9000,12231,10,CW,331.2899999999999,331.2547140033898,-0.03528599661012777
60,2025-04-16 14:47:20,638,17232,14595,9136,11817,10,CW,337.0319999999999,336.9716132106415,-0.0603867893584038
61,2025-04-16 14:47:20,623,17061,14980,9307,11428,10,CW,342.6389999999999,342.52845190629625,-0.11054809370364183
62,2025-04-16 14:47:21,627,16850,15354,9514,11054,10,CW,348.28199999999987,348.15663125428506,-0.12536874571480894
63,2025-04-16 14:47:21,617,16606,15701,9756,10703,10,CW,353.83499999999987,353.74714597902533,-0.08785402097453243
64,2025-04-16 14:47:22,635,16324,16039,10033,10365,10,CW,359.54999999999984,359.5196678816552,-0.030332118344631454
0,2025-04-16 14:47:25,-26,16311,16049,10044,10353,10,CCW,359.31599999999986,359.7330199553455,0.4170199553456655
1,2025-04-16 14:47:25,-598,16582,15728,9775,10672,10,CCW,353.93399999999986,354.2220181346632,0.28801813466333215
2,2025-04-16 14:47:25,-631,16833,15372,9525,11030,10,CCW,348.2549999999999,348.4877800445025,0.23278004450259004
3,2025-04-16 14:47:26,-622,17043,15008,9317,11402,10,CCW,342.65699999999987,342.92759376331884,0.27059376331897056
4,2025-04-16 14:47:26,-626,17221,14615,9143,11793,10,CCW,337.02299999999985,337.28345786979713,0.26045786979727836
5,2025-04-16 14:47:26,-631,17355,14208,9010,12200,10,CCW,331.3439999999999,331.65136898398555,0.30736898398566836
6,2025-04-16 14:47:26,-628,17449,13797,8919,12616,10,CCW,325.6919999999999,326.07055712947334,0.37855712947344955
7,2025-04-16 14:47:27,-638,17501,13372,8870,13039,10,CCW,319.9499999999999,320.4326160790415,0.48261607904163384
8,2025-04-16 14:47:27,-619,17511,12958,8863,13453,10,CCW,314.37899999999985,314.94939847531856,0.5703984753187115
9,2025-04-16 14:47:27,-634,17471,12537,8902,13874,10,CCW,308.67299999999983,309.32590616389797,0.6529061638981375
10,2025-04-16 14:47:28,-624,17394,12127,8987,14283,10,CCW,303.05699999999985,303.7470330009476,0.6900330009477784
11,2025-04-16 14:47:28,-622,17276,11734,9111,14680,10,CCW,297.45899999999983,298.1978595628626,0.7388595628627854
12,2025-04-16 14:47:28,-624,17111,11346,9272,15063,10,CCW,291.84299999999985,292.5468469187135,0.7038469187136798
13,2025-04-16 14:47:29,-617,16919,10980,9469,15427,10,CCW,286.28999999999985,286.9382771943682,0.6482771943683474
14,2025-04-16 14:47:29,-636,16676,10625,9707,15782,10,CCW,280.56599999999986,281.10216069847115,0.5361606984712921
15,2025-04-16 14:47:29,-621,16413,10302,9976,16104,10,CCW,274.97699999999986,275.39648765385857,0.41948765385870956
16,2025-04-16 14:47:29,-632,16111,9997,10278,16406,10,CCW,269.2889999999999,269.54583190515905,0.2568319051591743
17,2025-04-16 14:47:30,-618,15791,9728,10598,16667,10,CCW,263.72699999999986,263.87040878984385,0.14340878984398842
18,2025-04-16 14:47:30,-626,15439,9491,10946,16901,10,CCW,258.09299999999985,258.11645948970863,0.02345948970878453
19,2025-04-16 14:47:30,-610,15085,9294,11303,17095,10,CCW,252.60299999999984,252.59855877675105,-0.004441223248790038
20,2025-04-16 14:47:31,-614,14701,9129,11688,17253,10,CCW,247.07699999999983,246.94688802286726,-0.1301119771325716
21,2025-04-16 14:47:31,-635,14302,9004,12080,17374,10,CCW,241.36199999999982,241.35712078323104,-0.004879216768785
22,2025-04-16 14:47:31,-610,13909,8918,12478,17453,10,CCW,235.87199999999982,235.93064456677365,0.058644566773836004
23,2025-04-16 14:47:31,-630,13490,8877,12889,17491,10,CCW,230.20199999999983,230.3574906964901,0.15549069649026137
24,2025-04-16 14:47:32,-619,13078,8874,13299,17484,10,CCW,224.63099999999983,224.88523424544303,0.2542342454432003
25,2025-04-16 14:47:32,-632,12659,8920,13718,17440,10,CCW,218.94299999999984,219.29590090390514,0.3529009039052937
26,2025-04-16 14:47:32,-610,12255,9004,14120,17348,10,CCW,213.45299999999983,213.8424830334418,0.38948303344196233
27,2025-04-16 14:47:33,-617,11861,9127,14510,17224,10,CCW,207.89999999999984,208.41998099769444,0.5199809976946028
28,2025-04-16 14:47:33,-621,11475,9291,14894,17054,10,CCW,202.31099999999984,202.8939316204055,0.5829316204056738
29,2025-04-16 14:47:33,-615,11099,9494,15267,16847,10,CCW,196.77599999999984,197.27626919818294,0.5002691981831049
30,2025-04-16 14:47:34,-638,10739,9738,15629,16600,10,CCW,191.03399999999985,191.53542486224683,0.5014248622469779
31,2025-04-16 14:47:34,-602,10410,10003,15957,16331,10,CCW,185.61599999999984,185.97143257758898,0.3554325775891414
32,2025-04-16 14:47:34,-641,10096,10313,16269,16020,10,CCW,179.84699999999984,180.1795357035478,0.33253570354796125
33,2025-04-16 14:47:34,-621,9816,10641,16550,15689,10,CCW,174.25799999999984,174.49749724713888,0.23949724713904175
34,2025-04-16 14:47:35,-621,9565,10998,16799,15331,10,CCW,168.66899999999984,168.77280098408494,0.10380098408509753
35,2025-04-16 14:47:35,-616,9352,11367,17010,14960,10,CCW,163.12499999999983,163.17988252149598,0.05488252149615391
36,2025-04-16 14:47:35,-619,9177,11757,17186,14570,10,CCW,157.55399999999983,157.57036980375165,0.016369803751814516
37,2025-04-16 14:47:36,-627,9038,12162,17326,14161,10,CCW,151.91099999999983,151.92517636272197,0.014176362722139402
38,2025-04-16 14:47:36,-622,8941,12578,17422,13746,10,CCW,146.31299999999982,146.3213497836901,0.008349783690277945
39,2025-04-16 14:47:36,-629,8888,13001,17473,13325,10,CCW,140.65199999999982,140.72173873984002,0.06973873984020429
40,2025-04-16 14:47:36,-616,8880,13419,17483,12909,10,CCW,135.1079999999998,135.21124398303664,0.10324398303683324
41,2025-04-16 14:47:37,-631,8917,13839,17447,12488,10,CCW,129.4289999999998,129.61125781109808,0.18225781109828176
42,2025-04-16 14:47:37,-627,8995,14254,17373,12079,10,CCW,123.7859999999998,124.02856382357777,0.24256382357796724
43,2025-04-16 14:47:37,-614,9113,14650,17255,11685,10,CCW,118.2599999999998,118.50930070348863,0.24930070348882793
44,2025-04-16 14:47:38,-624,9274,15038,17095,11300,10,CCW,112.6439999999998,112.8780917770004,0.23409177700060013
45,2025-04-16 14:47:38,-617,9472,15403,16900,10937,10,CCW,107.09099999999981,107.2848173940651,0.19381739406529164
46,2025-04-16 14:47:38,-638,9709,15760,16660,10583,10,CCW,101.3489999999998,101.47125621844827,0.12225621844847012
47,2025-04-16 14:47:39,-622,9974,16084,16395,10263,10,CCW,95.7509999999998,95.78998901626386,0.038989016264054044
48,2025-04-16 14:47:39,-637,10275,16387,16092,9961,10,CCW,90.0179999999998,89.95523864046504,-0.06276135953476114
49,2025-04-16 14:47:39,-621,10596,16654,15770,9698,10,CCW,84.4289999999998,84.26466345906113,-0.16433654093867744
50,2025-04-16 14:47:39,-629,10941,16890,15425,9465,10,CCW,78.7679999999998,78.57188869032001,-0.19611130967979307
51,2025-04-16 14:47:40,-619,11303,17089,15064,9268,10,CCW,73.1969999999998,72.95948246406209,-0.2375175359377124
52,2025-04-16 14:47:40,-630,11686,17256,14678,9108,10,CCW,67.5269999999998,67.28797142109818,-0.23902857890162466
53,2025-04-16 14:47:40,-629,12083,17377,14281,8987,10,CCW,61.8659999999998,61.67435633146306,-0.19164366853674153
54,2025-04-16 14:47:41,-621,12480,17459,13881,8906,10,CCW,56.2769999999998,56.19360486273058,-0.08339513726922121
55,2025-04-16 14:47:41,-637,12896,17502,13463,8868,10,CCW,50.543999999999805,50.57161305349808,0.02761305349827836
56,2025-04-16 14:47:41,-629,13311,17503,13047,8871,10,CCW,44.882999999999804,45.01806012396082,0.13506012396101852
57,2025-04-16 14:47:41,-636,13725,17459,12630,8920,10,CCW,39.15899999999981,39.45056064311456,0.2915606431147495
58,2025-04-16 14:47:42,-625,14132,17371,12225,9009,10,CCW,33.53399999999981,33.931839518755226,0.39783951875541845
59,2025-04-16 14:47:42,-618,14525,17245,11827,9136,10,CCW,27.97199999999981,28.427245908422037,0.4552459084222278
60,2025-04-16 14:47:42,-630,14913,17082,11439,9305,10,CCW,22.301999999999808,22.84163064236509,0.5396306423652817
61,2025-04-16 14:47:43,-630,15289,16876,11061,9513,10,CCW,16.631999999999806,17.156213600973786,0.5242136009739795
62,2025-04-16 14:47:43,-635,15654,16634,10700,9757,10,CCW,10.916999999999806,11.386962861213988,0.4699628612141815
63,2025-04-16 14:47:43,-620,15985,16363,10369,10029,10,CCW,5.336999999999807,5.739361691899717,0.4023616918999098
64,2025-04-16 14:47:44,-639,16298,16056,10057,10340,10,CCW,-0.41400000000019244,-0.054289220395332904,0.35971077960485953
0,2025-04-16 14:47:48,-18,16310,16045,10047,10355,11,CW,-0.16199999999999998,-0.2656261610833326,-0.10362616108333261
1,2025-04-16 14:47:49,596,16012,16342,10347,10057,11,CW,5.202,5.295446259682421,0.09344625968242148
2,2025-04-16 14:47:49,622,15680,16616,10676,9778,11,CW,10.8,10.980342886498477,0.18034288649847596
3,2025-04-16 14:47:49,639,15320,16862,11036,9531,11,CW,16.551000000000002,16.740844034802137,0.1898440348021353
4,2025-04-16 14:47:50,628,14946,17069,11410,9318,11,CW,22.203000000000003,22.407212439522766,0.20421243952276313
5,2025-04-16 14:47:50,635,14556,17239,11805,9146,11,CW,27.918000000000003,28.070058096751495,0.1520580967514924
6,2025-04-16 14:47:50,625,14157,17368,12205,9016,11,CW,33.543000000000006,33.63469354830869,0.09169354830868315
7,2025-04-16 14:47:50,614,13756,17455,12605,8926,11,CW,39.069,39.08099348685437,0.011993486854365187
8,2025-04-16 14:47:51,636,13342,17503,13024,8877,11,CW,44.793,44.664787179770656,-0.12821282022934355
9,2025-04-16 14:47:51,627,12929,17508,13437,8868,11,CW,50.436,50.18265183837724,-0.2533481616227604
10,2025-04-16 14:47:51,635,12513,17469,13851,8903,11,CW,56.150999999999996,55.76942566769628,-0.38157433230371396
11,2025-04-16 14:47:52,624,12113,17389,14257,8982,11,CW,61.766999999999996,61.300602226529975,-0.4663977734700211
12,2025-04-16 14:47:52,636,11713,17266,14655,9099,11,CW,67.491,66.93387012668796,-0.5571298733120358
13,2025-04-16 14:47:52,627,11331,17105,15042,9259,11,CW,73.134,72.58818447316901,-0.5458155268309923
14,2025-04-16 14:47:53,630,10961,16904,15411,9456,11,CW,78.804,78.30168583821307,-0.5023141617869271
15,2025-04-16 14:47:53,612,10625,16677,15749,9680,11,CW,84.312,83.83377359725392,-0.4782264027460741
16,2025-04-16 14:47:53,627,10297,16406,16075,9941,11,CW,89.955,89.59006525591525,-0.36493474408474924
17,2025-04-16 14:47:53,633,9996,16110,16377,10239,11,CW,95.652,95.36619672678819,-0.28580327321181187
18,2025-04-16 14:47:54,624,9727,15786,16649,10560,11,CW,101.268,101.09924985439613,-0.16875014560386603
